frame,sharp,polyfit_variance
856.0,143.4175361855401,none
857.0,164.67714680836997,none
858.0,144.1297689125909,none
859.0,147.70845533582897,none
860.0,161.76381664428712,none
861.0,149.77050813530818,none
862.0,150.32529345092772,none
863.0,167.13125235850015,none
864.0,149.20208691338436,none
865.0,146.77806957939993,none
866.0,156.5303790891859,none
867.0,143.65953848453094,none
868.0,143.63342884911432,none
869.0,154.3084921766493,none
870.0,142.1967982252333,none
871.0,142.9595896021525,none
872.0,155.45168087412515,none
873.0,143.98380647718642,none
874.0,144.26674942423503,none
875.0,153.6909452295939,none
876.0,167.70538784722223,none
877.0,144.28311944427492,none
878.0,141.84645226898192,none
879.0,155.72428349541556,none
880.0,143.75705585920545,none
881.0,148.16880715874564,none
882.0,160.7687338784112,none
883.0,148.3339312065972,none
884.0,148.69183502604167,none
885.0,160.71349249250625,none
886.0,150.03523762749566,none
887.0,147.73776334618466,none
888.0,160.04982329033746,none
889.0,145.7709146457248,none
890.0,146.6727108228895,none
891.0,157.9896233098348,none
892.0,143.976648250156,none
893.0,147.29787920311819,none
894.0,155.45697631412082,none
895.0,144.31814288991293,none
896.0,144.72001755371093,none
897.0,155.22548276757132,none
898.0,144.8345155963474,none
899.0,142.7454554578993,none
900.0,154.91579687432184,none
901.0,164.93261332177056,none
902.0,141.66453570895726,none
903.0,139.95241056976317,none
904.0,153.81525933159725,none
905.0,139.28470641937258,none
906.0,138.90424506225588,none
907.0,150.46442159762913,none
908.0,139.65569217664932,none
909.0,139.26260359683567,none
910.0,150.53888787824846,none
911.0,139.23497607269283,none
912.0,139.91811347384984,none
913.0,150.54568745659722,none
914.0,140.0479701599121,none
915.0,140.15599836629232,none
916.0,148.85606874999996,none
917.0,138.8298166232639,none
918.0,140.60285847964818,none
919.0,149.18280516493056,none
920.0,140.58911904229058,none
921.0,139.791024407959,none
922.0,151.85132573632131,none
923.0,141.10187472873267,none
924.0,141.07397590315077,none
925.0,150.51401814626058,none
926.0,165.70662342919246,none
927.0,142.27304428100587,none
928.0,144.54020677083332,none
929.0,156.91732240651447,none
930.0,143.7716711424086,none
931.0,143.54825262705484,none
932.0,156.32336847873262,none
933.0,143.19091213226318,none
934.0,142.91283498738605,none
935.0,152.69477472873265,none
936.0,141.66553710869684,none
937.0,142.8402322482639,none
938.0,152.4134820936415,none
939.0,143.47233284437394,none
940.0,144.3117248019748,none
941.0,157.75717607811822,none
942.0,145.6257382805718,none
943.0,146.10375874413387,none
944.0,156.92441119723853,none
945.0,145.91692857462567,none
946.0,145.89628958062065,none
947.0,158.7697965113322,none
948.0,150.8831198728773,none
949.0,118.61395829518636,none
950.0,101.76085412326388,none
951.0,134.38582106933592,none
952.0,133.7559699842665,none
953.0,140.87160609537762,none
954.0,157.53299016503226,none
955.0,143.15563625064425,none
956.0,142.77525019259983,none
957.0,155.34415667572026,none
958.0,142.26336781412763,none
959.0,125.34410643157962,none
960.0,107.89379787445066,none
961.0,135.8988840045505,none
962.0,143.74594386783176,none
963.0,157.2644107740614,none
964.0,139.26799201388886,none
965.0,138.00345153791642,none
966.0,148.43033105197483,none
967.0,143.50527538791232,none
968.0,145.54260692749023,none
969.0,152.7107614771525,none
970.0,145.00878417900933,none
971.0,147.5392144488864,none
972.0,157.93862887301972,none
973.0,147.92908531290692,none
974.0,148.48355493096247,none
975.0,162.23599826388892,none
976.0,180.72424343109128,none
977.0,154.07301220550536,none
978.0,151.58800770924887,none
979.0,158.92947183820937,none
980.0,151.82019925113252,none
981.0,150.70754444563127,none
982.0,156.10617887301976,none
983.0,149.08957724609374,none
984.0,150.13528084292943,none
985.0,153.68982290581596,none
986.0,148.1091491616143,none
987.0,145.51719787326388,none
988.0,149.10613368581136,none
989.0,143.3814577738444,none
990.0,142.30055560913087,none
991.0,147.1700340737237,none
992.0,143.54690709364147,none
993.0,143.4979992674086,none
994.0,144.56421637217204,none
995.0,140.42907187889944,none
996.0,139.05294412417945,none
997.0,144.03188473154702,none
998.0,139.46697209676105,none
999.0,139.95588842705624,none
1000.0,144.31552013888887,none
1001.0,160.8888031329685,none
1002.0,136.27956314832898,none
1003.0,136.7029532877604,none
1004.0,149.9224309020996,none
1005.0,139.78565442640516,none
1006.0,139.21817863616943,none
1007.0,147.6757552347819,none
1008.0,138.69266974826388,none
1009.0,140.1160429550171,none
1010.0,143.39975880788165,none
1011.0,138.9200468641493,none
1012.0,139.04737738291422,none
1013.0,142.5994781656901,none
1014.0,139.60422883843316,none
1015.0,140.83294894748263,none
1016.0,146.04511175384522,none
1017.0,141.4885777967665,none
1018.0,141.69516559176975,none
1019.0,145.7361948850844,none
1020.0,140.50329035373264,none
1021.0,140.79026545138888,none
1022.0,144.00690483788384,none
1023.0,141.51302734103731,none
1024.0,140.09667301364476,none
1025.0,144.649874424235,none
1026.0,164.36141096988254,none
1027.0,143.16992202945286,none
1028.0,141.91057135416665,none
1029.0,148.89516451755097,none
1030.0,140.14799402601454,none
1031.0,139.90234268374968,none
1032.0,145.06257209676107,none
1033.0,140.75550338389078,none
1034.0,139.44300469139947,none
1035.0,143.59904903903538,none
1036.0,139.15262727593316,none
1037.0,140.59071321343313,none
1038.0,143.0574880572849,none
1039.0,140.2640002222697,none
1040.0,140.37258181406656,none
1041.0,144.15227944268122,none
1042.0,138.33594833984375,none
1043.0,139.6070610268487,none
1044.0,142.09220838148326,none
1045.0,139.1912562391493,none
1046.0,137.47879983164466,none
1047.0,141.5765310382419,none
1048.0,140.02992057274713,none
1049.0,137.50745587141247,none
1050.0,141.85566413777673,none
1051.0,161.5722343641493,none
1052.0,141.26044147932265,none
1053.0,140.36930887434218,none
1054.0,145.983842124939,none
1055.0,138.89994038882787,none
1056.0,138.7637669594659,none
1057.0,143.6106685953776,none
1058.0,138.97776162109375,none
1059.0,139.18978319481744,none
1060.0,143.30833741438124,none
1061.0,139.04378812645805,none
1062.0,138.85588587629528,none
1063.0,141.42125690104166,none
1064.0,138.67894124281142,none
1065.0,138.46561906178792,none
1066.0,142.5552894144694,none
1067.0,136.81299149305553,none
1068.0,140.85665527275933,none
1069.0,142.79803202294244,none
1070.0,138.54681534813776,none
1071.0,137.25381510416668,none
1072.0,141.04238560587567,none
1073.0,137.488773652988,none
1074.0,138.86113085869684,none
1075.0,141.953470570204,none
1076.0,161.2786447482639,none
1077.0,141.23984097222223,none
1078.0,140.04738062727188,none
1079.0,144.46959416893853,none
1080.0,138.94457956526014,none
1081.0,139.47604583587648,none
1082.0,146.53375915103487,none
1083.0,144.20117972802055,none
1084.0,146.59965429416238,none
1085.0,146.45197317437064,none
1086.0,97.9757183912489,none
1087.0,95.55142394595677,none
1088.0,115.79109869639079,none
1089.0,120.85020120832654,none
1090.0,130.74608412662081,none
1091.0,148.73707159678145,none
1092.0,135.0090948104858,none
1093.0,136.07221649780274,none
1094.0,145.61028787417945,none
1095.0,140.51708905978734,none
1096.0,141.91579399956598,none
1097.0,151.35578420613606,none
1098.0,142.5819637044271,none
1099.0,143.11097325236003,none
1100.0,154.00528981102838,none
1101.0,165.65717013888892,none
1102.0,140.62433931206598,none
1103.0,140.73549104749893,none
1104.0,151.67156511077883,none
1105.0,139.7610762912326,none
1106.0,139.6360171303643,none
1107.0,150.20072289971242,none
1108.0,137.4239831459893,none
1109.0,138.94495087280276,none
1110.0,149.45586886240642,none
1111.0,138.2043149412367,none
1112.0,137.64865667317707,none
1113.0,150.08429585757784,none
1114.0,138.24323290184867,none
1115.0,140.07772827080623,none
1116.0,150.32493868747284,none
1117.0,140.18849926689992,none
1118.0,141.0192496717665,none
1119.0,150.4930733988444,none
1120.0,140.21196221516925,none
1121.0,139.5708684651693,none
1122.0,148.51439035898844,none
1123.0,139.47863454589844,none
1124.0,140.5373919065687,none
1125.0,151.15776504923502,none
1126.0,164.61824544932048,none
1127.0,141.4481411397298,none
1128.0,140.5449088539971,none
1129.0,153.1944572060479,none
1130.0,142.76932433251275,none
1131.0,143.199076038954,none
1132.0,155.34728024478488,none
1133.0,143.76347449391682,none
1134.0,142.425799085829,none
1135.0,147.7428612262302,none
1136.0,144.69391835106742,none
1137.0,144.53595961100262,none
1138.0,152.88850127749976,none
1139.0,143.81918450096975,none
1140.0,144.77367695041232,none
1141.0,148.3960708209568,none
1142.0,142.88750131818986,none
1143.0,141.94443393809001,none
1144.0,146.9056456826104,none
1145.0,142.27535227440728,none
1146.0,142.55687173868813,none
1147.0,146.13263176116942,none
1148.0,143.00858495822482,none
1149.0,142.63412087402347,none
1150.0,144.48731560448542,none
1151.0,167.26325028737384,none
1152.0,146.61726284722224,none
1153.0,146.2199539142185,none
1154.0,132.6261594426473,none
1155.0,97.03023359103733,none
1156.0,116.55479628482395,none
1157.0,132.6046125269572,none
1158.0,131.0367105222914,none
1159.0,136.22443147718644,none
1160.0,146.10681216837565,none
1161.0,86.23055852254232,none
1162.0,91.90336323225233,none
1163.0,117.66796937662758,none
1164.0,128.09571618499757,none
1165.0,138.523541663954,none
1166.0,156.6828600741916,none
1167.0,145.06151173078752,none
1168.0,145.1887182915582,none
1169.0,123.32059958496092,none
1170.0,98.62837125583225,none
1171.0,133.76605773501925,none
1172.0,152.4445056109958,none
1173.0,139.2030581866794,none
1174.0,141.10114369693335,none
1175.0,151.26281141493058,none
1176.0,166.0116353351169,none
1177.0,143.40249843750001,none
1178.0,141.57383000691735,none
1179.0,152.613026894633,none
1180.0,141.4693776848687,none
1181.0,143.44399378187393,none
1182.0,154.8406817159017,none
1183.0,145.34723261159263,none
1184.0,145.0254345024956,none
1185.0,158.41227252604165,none
1186.0,148.2898506510417,none
1187.0,145.78881991763643,none
1188.0,156.3605419228448,none
1189.0,142.7850498655531,none
1190.0,143.28910855509443,none
1191.0,151.53200905337863,none
1192.0,141.35807798868814,none
1193.0,141.6276146360609,none
1194.0,151.15810934176974,none
1195.0,140.75346474609375,none
1196.0,140.9364253573947,none
1197.0,151.6218540837606,none
1198.0,143.08016756167942,none
1199.0,139.35339179416235,none
1200.0,124.34629821777341,none
1201.0,114.67114944101971,none
1202.0,117.15625443505179,none
1203.0,128.9911346555922,none
1204.0,147.5803590162489,none
1205.0,138.98774348890512,none
1206.0,94.3839283610026,none
1207.0,98.53745694970023,none
1208.0,107.97347600487605,none
1209.0,119.3848075424194,none
1210.0,140.0210447860718,none
1211.0,135.37046196831594,none
1212.0,136.31941809828015,none
1213.0,147.861861968316,none
1214.0,136.86297774997288,none
1215.0,137.27138820241294,none
1216.0,148.39402017805313,none
1217.0,138.13336293114554,none
1218.0,138.19196040581596,none
1219.0,150.66677108764648,none
1220.0,139.20442097913954,none
1221.0,137.69538837331137,none
1222.0,150.2787189880371,none
1223.0,141.8252260843913,none
1224.0,140.74736378970675,none
1225.0,157.06721698947484,none
1226.0,159.83336781412766,none
1227.0,139.15685585937496,none
1228.0,137.52804068179657,none
1229.0,145.9634278537326,none
1230.0,141.97002082248264,none
1231.0,144.6435583887736,none
1232.0,154.60114744042292,none
1233.0,141.86491902245416,none
1234.0,140.81138824039036,none
1235.0,151.21979739312064,none
1236.0,139.45632332339815,none
1237.0,138.6310876856486,none
1238.0,148.95112847222222,none
1239.0,135.75108677825926,none
1240.0,115.65155719655355,none
1241.0,135.74882613864477,none
1242.0,127.87703590884736,none
1243.0,131.42599771525067,none
1244.0,142.87321853824193,none
1245.0,131.41546081119114,none
1246.0,131.63209980197485,none
1247.0,138.52436698387996,none
1248.0,137.03743293999568,none
1249.0,138.1049317747328,none
1250.0,148.9595143593682,none
1251.0,108.89529389631485,none
1252.0,100.3462244993422,none
1253.0,114.82656933441162,none
1254.0,135.50211626366507,none
1255.0,134.89702326388888,none
1256.0,142.85056894921198,none
1257.0,147.38397235768633,none
1258.0,94.20571802775063,none
1259.0,96.91068333333332,none
1260.0,120.44827089419894,none
1261.0,132.04543848317465,none
1262.0,134.8543410312229,none
1263.0,151.96288582288955,none
1264.0,135.4240354573568,none
1265.0,133.83224160088434,none
1266.0,150.29972122124565,none
1267.0,135.21945219658747,none
1268.0,134.53807757975258,none
1269.0,150.11912448306612,none
1270.0,134.88819249657527,none
1271.0,134.33354716729062,none
1272.0,149.7976733066135,none
1273.0,135.880247984314,none
1274.0,135.0334103732639,none
1275.0,150.6561655136108,none
1276.0,154.10905021141897,none
1277.0,142.4315476067437,none
1278.0,142.69212519259983,none
1279.0,154.26258722873263,none
1280.0,140.38405748087564,none
1281.0,138.65336617007787,none
1282.0,150.03124672783744,none
1283.0,137.84273772769507,none
1284.0,138.8797445739746,none
1285.0,145.54620176171196,none
1286.0,97.49279741143121,none
1287.0,87.54363028903538,none
1288.0,103.31161581607394,none
1289.0,110.15198887108699,none
1290.0,121.6469266594781,none
1291.0,152.55245547671845,none
1292.0,134.68117572004527,none
1293.0,137.1521538409763,none
1294.0,152.2311778359307,none
1295.0,136.39399552341038,none
1296.0,137.5008956419203,none
1297.0,152.82063473154705,none
1298.0,137.20318520762126,none
1299.0,137.97145099216036,none
1300.0,153.33082353447807,none
1301.0,154.9908181254069,none
1302.0,139.71993799489337,none
1303.0,138.80060431162514,none
1304.0,150.40347558525932,none
1305.0,139.45622693617076,none
1306.0,141.31098433159724,none
1307.0,153.40313670789934,none
1308.0,141.45188261650932,none
1309.0,142.41620910220678,none
1310.0,152.99755898437502,none
1311.0,142.17861329328747,none
1312.0,139.2602598997328,none
1313.0,150.19281211954754,none
1314.0,138.65508928070068,none
1315.0,138.8983656141493,none
1316.0,150.66644422132703,none
1317.0,138.0739719562107,none
1318.0,138.04705525292292,none
1319.0,149.49665020734997,none
1320.0,138.1179526691013,none
1321.0,138.86135711652966,none
1322.0,152.00548838704424,none
1323.0,139.372312109375,none
1324.0,138.5205793592665,none
1325.0,149.63226188083226,none
1326.0,156.0838334782918,none
1327.0,138.39074184146457,none
1328.0,139.5869787862142,none
1329.0,151.25557294904922,none
1330.0,139.57459044986302,none
1331.0,139.9149775144789,none
1332.0,149.60446396484375,none
1333.0,139.67323920338947,none
1334.0,140.96561975080704,none
1335.0,151.64367822197806,none
1336.0,139.5064211907281,none
1337.0,137.77156458265515,none
1338.0,149.42808674706356,none
1339.0,139.67501997731526,none
1340.0,140.08635923868817,none
1341.0,152.33095703786213,none
1342.0,142.58967617984348,none
1343.0,143.1807022291395,none
1344.0,156.55195944400364,none
1345.0,147.1074561182658,none
1346.0,147.04408730044892,none
1347.0,157.34549301147462,none
1348.0,128.8054714348687,none
1349.0,103.6568651284112,none
1350.0,120.184284199863,none
1351.0,155.0010359693739,none
1352.0,140.67127606184218,none
1353.0,140.39569559716122,none
1354.0,151.41523732486303,none
1355.0,139.82928625742596,none
1356.0,140.8477268064711,none
1357.0,151.93326985524493,none
1358.0,141.7811025146484,none
1359.0,143.2308823850844,none
1360.0,155.53289557139078,none
1361.0,145.75505208333334,none
1362.0,144.63750707397458,none
1363.0,156.01283213704426,none
1364.0,146.18092161390518,none
1365.0,144.9205304075453,none
1366.0,156.4942366399129,none
1367.0,146.90589945475264,none
1368.0,146.56552890353728,none
1369.0,158.88162231377495,none
1370.0,146.7122831597222,none
1371.0,147.68002777506513,none
1372.0,159.96588584798175,none
1373.0,148.5533632480198,none
1374.0,147.478597330051,none
1375.0,161.14940234103736,none
1376.0,170.33353047264947,none
1377.0,149.23025330251062,none
1378.0,146.4983298333062,none
1379.0,158.89878596852623,none
1380.0,144.89643416188557,none
1381.0,144.11397489403618,none
1382.0,155.51999617445205,none
1383.0,145.28568638712565,none
1384.0,145.02963958316377,none
1385.0,155.39172103881842,none
1386.0,143.66185487043592,none
1387.0,143.46795660247804,none
1388.0,154.69484180891249,none
1389.0,142.55618098890517,none
1390.0,144.65405232679578,none
1391.0,154.17006382225884,none
1392.0,144.18919662475585,none
1393.0,144.6751963297526,none
1394.0,155.63955858544242,none
1395.0,143.9642881266276,none
1396.0,144.50238666432702,none
1397.0,156.24895277760822,none
1398.0,144.3870124225193,none
1399.0,144.99501191134985,none
1400.0,155.72297603081597,none
1401.0,164.2954342441135,none
1402.0,146.46391633843317,none
1403.0,145.58603823496503,none
1404.0,156.08369895833337,none
1405.0,145.3599881915622,none
1406.0,144.71181587456596,none
1407.0,154.80453898044163,none
1408.0,144.38904269748267,none
1409.0,143.88503930053713,none
1410.0,156.1163337834676,none
1411.0,146.5213390501234,none
1412.0,145.47372540130613,none
1413.0,157.089337757704,none
1414.0,145.70413390689424,none
1415.0,144.83229022827146,none
1416.0,155.79351890038384,none
1417.0,147.07866703948977,none
1418.0,146.19352646484376,none
1419.0,159.77436926523842,none
1420.0,150.55454954359269,none
1421.0,152.6356690739949,none
1422.0,164.9733349439833,none
1423.0,155.59573735741512,none
1424.0,156.72887881876628,none
1425.0,167.67265024397105,none
1426.0,179.02639832746718,none
1427.0,158.5728978269789,none
1428.0,156.95485852033826,none
1429.0,169.9662857732137,none
1430.0,156.70859770439998,none
1431.0,155.43811001230875,none
1432.0,166.68173622979057,none
1433.0,154.467730335829,none
1434.0,152.11682301686605,none
1435.0,164.4654529513889,none
1436.0,151.59783298339846,none
1437.0,151.05825214572485,none
1438.0,162.52609423760308,none
1439.0,152.5852558592055,none
1440.0,152.63013605940077,none
1441.0,164.50270946434867,none
1442.0,153.9529766233656,none
1443.0,153.72559202406143,none
1444.0,165.3986515129937,none
1445.0,153.23107266421846,none
1446.0,154.27432480723064,none
1447.0,163.99659606933594,none
1448.0,152.73206713036436,none
1449.0,153.32223016967777,none
1450.0,165.42953620588514,none
1451.0,173.7459961912367,none
1452.0,152.37704138031003,none
1453.0,152.61919384613037,none
1454.0,164.00493643595377,none
1455.0,152.2763154051039,none
1456.0,154.28999374389647,none
1457.0,166.64077654198542,none
1458.0,153.92364846394858,none
1459.0,152.89342703993057,none
1460.0,163.807957288954,none
1461.0,152.7089684636434,none
1462.0,151.84769563530816,none
1463.0,161.05937554100888,none
1464.0,152.6605663002862,none
1465.0,154.2748827955458,none
1466.0,169.90628303426107,none
1467.0,158.68424335327148,none
1468.0,160.770993953281,none
1469.0,173.4216442326864,none
1470.0,162.9895090169271,none
1471.0,165.82769512922502,none
1472.0,177.3419402464125,none
1473.0,164.37330501556397,none
1474.0,163.57277571461992,none
1475.0,175.26542053968646,none
1476.0,183.34473665093313,none
1477.0,162.1892508868747,none
1478.0,161.89262727593317,none
1479.0,181.07413412119544,none
1480.0,170.89239914940728,none
1481.0,171.4276995924208,none
1482.0,187.67952603081596,none
1483.0,163.1773191038344,none
1484.0,161.5360112847222,none
1485.0,211.16349424641925,none
1486.0,158.91638149668375,none
1487.0,163.2880020750258,none
1488.0,181.1555273193359,none
1489.0,159.15701028374568,none
1490.0,160.23845849592422,none
1491.0,188.1162574895223,none
1492.0,118.8909160129123,none
1493.0,121.59626726464167,none
1494.0,159.84225260416667,none
1495.0,163.8486317340427,none
1496.0,186.48606321546768,14.409690454549407
1497.0,195.28828038720025,14.276706871219295
1498.0,189.04440832248267,14.313662752654583
1499.0,190.11478569268124,14.347447072148622
1500.0,197.51406835327148,14.195366357428693
1501.0,233.94838834618466,14.558551566188127
1502.0,217.41961275973853,13.354514773769592
1503.0,214.50671574554445,13.98898231154198
1504.0,231.1658321246677,14.174473276328058
1505.0,214.49762224511042,13.555070003419328
1506.0,218.59399521484374,13.718052719751586
1507.0,233.0094762342665,14.176836002184329
1508.0,218.5112503009372,13.991129692555333
1509.0,219.6182605372111,13.663018301085748
1510.0,233.6320990390353,13.709122950321024
1511.0,221.67924866468647,13.774328006160566
1512.0,221.2701822238499,none
1513.0,237.82280878889296,13.69585969752586
1514.0,226.1362701739841,14.117592940732209
1515.0,223.1609863545736,none
1516.0,239.28184000040696,none
1517.0,221.58117951388888,13.315624294286328
1518.0,220.12924281802714,13.776783413180514
1519.0,229.83286002587207,14.083772675967127
1520.0,211.23172356499566,13.654222101905518
1521.0,212.07812089691163,13.661859125147023
1522.0,223.36243369530567,none
1523.0,210.90219964582653,13.821001707604331
1524.0,209.13484530978735,13.426771142822394
1525.0,221.4373918721517,14.009920538043541
1526.0,236.26547067854136,14.49813137738284
1527.0,205.5642959737142,14.114105298081354
1528.0,195.05653024902338,none
1529.0,197.6405665878296,none
1530.0,185.36428084242075,none
1531.0,183.1161778020223,none
1532.0,190.47705138888887,none
1533.0,186.1487265541924,none
1534.0,177.31712223968503,none
1535.0,176.4355761549208,none
1536.0,138.88361684010823,none
1537.0,141.8266079908583,none
1538.0,163.47992307518854,none
1539.0,169.4991130532159,none
1540.0,169.27449044443767,none
1541.0,179.93687037150065,none
1542.0,169.00713171641033,none
1543.0,168.9030155815972,none
1544.0,171.6358867307875,none
1545.0,168.7225456052992,none
1546.0,165.55507287326384,none
1547.0,173.03117577039933,none
1548.0,164.90560929616294,none
1549.0,166.42035412326388,none
1550.0,169.1709054660373,none
1551.0,179.24707975192598,none
1552.0,163.29605922037757,none
1553.0,161.02728925509984,none
1554.0,165.15656185557046,none
1555.0,159.64868609958222,none
1556.0,160.5275769163344,none
1557.0,161.9335691960653,none
1558.0,163.00677625257703,none
1559.0,155.04331485934784,none
1560.0,165.9870127760145,none
1561.0,156.09919565684,none
1562.0,153.56172297905815,none
1563.0,159.53209061669244,none
1564.0,153.43235667317708,none
1565.0,150.56544058159724,none
1566.0,152.7126861163669,none
1567.0,150.7834404561361,none
1568.0,145.21624179416233,none
1569.0,121.98361802419025,none
1570.0,104.2032229816013,none
1571.0,112.50796823984783,none
1572.0,134.19182706688773,none
1573.0,143.8042608356052,none
1574.0,156.11405350731744,none
1575.0,164.45725766177705,none
1576.0,180.25843425682916,none
1577.0,161.28441559499103,none
1578.0,160.42430922292075,none
1579.0,164.97968427124025,none
1580.0,159.52463644137916,none
1581.0,159.67985437757704,none
1582.0,162.689726379225,none
1583.0,160.58379817962643,none
1584.0,157.2206779091729,none
1585.0,161.335665882704,none
1586.0,157.73105297241213,none
1587.0,158.65711323632135,none
1588.0,164.37061285247802,none
1589.0,161.3075286722819,none
1590.0,159.27629589012994,none
1591.0,166.7554756503635,none
1592.0,159.05818582746716,none
1593.0,159.2635615151299,none
1594.0,166.97071102549234,none
1595.0,157.6631051905314,none
1596.0,156.7223182493422,none
1597.0,164.64119978688555,none
1598.0,157.57172637515598,none
1599.0,156.5410083489312,none
1600.0,166.41366241048178,none
1601.0,186.92559122297502,none
1602.0,160.07649492119683,none
1603.0,161.1024397093031,none
1604.0,171.4667755315145,none
1605.0,160.21180472802055,none
1606.0,158.89483750661213,none
1607.0,167.84892673594155,none
1608.0,158.4276382566664,none
1609.0,158.5507984998915,none
1610.0,167.09330135074188,none
1611.0,157.57057064056394,none
1612.0,159.68259456312396,none
1613.0,168.0178375318739,none
1614.0,159.917020501709,none
1615.0,159.45253396199544,none
1616.0,171.70764992116295,none
1617.0,162.37898050520153,none
1618.0,164.43088446027966,none
1619.0,171.44703448825413,none
1620.0,164.535791214837,none
1621.0,163.00818748914932,none
1622.0,171.1810218300713,none
1623.0,162.16846289723713,none
1624.0,162.37614029880098,none
1625.0,168.4894809000651,none
1626.0,195.08690963389077,none
1627.0,168.2043276148478,none
1628.0,172.01986892293294,none
1629.0,183.25587495914036,none
1630.0,172.46620652516685,none
1631.0,184.51771109958224,14.551139912177234
1632.0,197.31112650129532,none
1633.0,187.0287193678114,14.766256980741135
1634.0,188.56886037173803,13.995015861345767
1635.0,199.57054638604058,none
1636.0,191.75934769948324,13.879360142539689
1637.0,193.58655949554444,13.869063453069057
1638.0,201.31412898695203,14.658406222763428
1639.0,197.43884562835694,none
1640.0,197.06777498355441,14.528505447376672
1641.0,218.28202411499024,none
1642.0,212.76821191389297,none
1643.0,219.1276573877971,14.643152662466193
1644.0,234.0907315875583,none
1645.0,224.86018850894504,none
1646.0,224.36887561781137,14.22082681308148
1647.0,229.82710372653537,none
1648.0,226.52729779663088,14.570026560971579
1649.0,226.8777666339451,14.706956757167204
1650.0,239.97007413669164,none
1651.0,251.26990668928357,none
1652.0,226.7047718071832,14.824263779764328
1653.0,227.21321076388887,14.219464497221736
1654.0,234.0206282382541,14.122832252890008
1655.0,224.52226150699192,13.656838449158778
1656.0,228.9043295923869,14.411203027067604
1657.0,243.28135623914932,none
1658.0,237.31764268595376,none
1659.0,233.5015655592177,none
1660.0,241.5665930987888,none
1661.0,234.58757201724578,none
1662.0,234.97917679833307,none
1663.0,242.69044655965166,none
1664.0,236.02956864267986,none
1665.0,230.1128207899306,none
1666.0,236.77686327039925,none
1667.0,229.50357187076142,none
1668.0,222.55660145924884,none
1669.0,224.5459421766493,none
1670.0,200.06748458591036,none
1671.0,194.5671775293986,none
1672.0,211.14782202131482,none
1673.0,203.71276360405818,none
1674.0,203.89117977549236,none
1675.0,207.96856354166667,none
1676.0,227.10479996727838,none
1677.0,195.99800290527347,none
1678.0,194.83372393391926,none
1679.0,208.50405354800756,none
1680.0,181.26842424706354,none
1681.0,166.8760309229533,none
1682.0,177.68571613498264,none
1683.0,161.91429429372153,none
1684.0,162.06182674136693,none
1685.0,172.64493462456596,none
1686.0,161.4580082946777,none
1687.0,159.87928389468726,none
1688.0,171.09045180240204,none
1689.0,158.23511223687063,none
1690.0,157.1920179578993,none
1691.0,163.12088570810957,none
1692.0,149.58994192437066,none
1693.0,147.02879882795546,none
1694.0,157.9927631829156,none
1695.0,151.46123941633434,none
1696.0,153.5265653060913,none
1697.0,162.44261284722225,none
1698.0,152.7500786131117,none
1699.0,153.56844411621097,none
1700.0,165.03158935479055,none
1701.0,179.76211245659718,none
1702.0,155.15484078708224,none
1703.0,152.40965749087866,none
1704.0,162.86745099826388,none
1705.0,152.53474270562063,none
1706.0,150.89817913665772,none
1707.0,163.4694481999715,none
1708.0,150.89555562320285,none
1709.0,152.93713415781656,none
1710.0,163.93433193359374,none
1711.0,150.8838542804294,none
1712.0,153.23474836968316,none
1713.0,160.99617633039685,none
1714.0,150.42249972262917,none
1715.0,149.8395994043986,none
1716.0,161.27510572916668,none
1717.0,150.29703858625624,none
1718.0,150.596869086202,none
1719.0,161.06456072981092,none
1720.0,148.84297864430746,none
1721.0,149.4653852837457,none
1722.0,159.36490395439998,none
1723.0,146.45713182762992,none
1724.0,147.8931803709242,none
1725.0,150.0930084633721,none
1726.0,140.59263165266248,none
1727.0,128.40750398746067,none
1728.0,132.79840148501924,none
1729.0,136.35610223371717,none
1730.0,99.1051938542684,none
1731.0,118.56103020562068,none
1732.0,140.44795150756835,none
1733.0,137.44081637301974,none
1734.0,142.22084041273328,none
1735.0,156.53210537109376,none
1736.0,145.97631119723852,none
1737.0,145.71906159871418,none
1738.0,157.46277082248267,none
1739.0,147.1998215596517,none
1740.0,147.43281366916233,none
1741.0,157.3044915846083,none
1742.0,152.44995359632705,none
1743.0,151.73831020355223,none
1744.0,164.3645651243422,none
1745.0,152.37867263183597,none
1746.0,150.92468440738256,none
1747.0,163.67036978081597,none
1748.0,152.96224188486735,none
1749.0,153.4155618352254,none
1750.0,165.69222899305558,none
1751.0,169.72136969248453,none
1752.0,152.60969750908745,none
1753.0,151.816481843906,none
1754.0,162.8317836220635,none
1755.0,152.31427288665768,none
1756.0,153.1573210930718,none
1757.0,163.9864738591512,none
1758.0,153.4052144307455,none
1759.0,153.27701949801974,none
1760.0,163.3301786931356,none
1761.0,103.53253086327446,none
1762.0,100.67828355153402,none
1763.0,118.0402839679294,none
1764.0,116.40791398044159,none
1765.0,124.98069606933592,none
1766.0,148.14285068359376,none
1767.0,136.93792450612384,none
1768.0,138.29564307844373,none
1769.0,149.866127692159,none
1770.0,143.28348076561824,none
1771.0,144.5719801099989,none
1772.0,157.58936262190076,none
1773.0,144.90870716942678,none
1774.0,144.03835904337566,none
1775.0,154.52876274956594,none
1776.0,125.05638441569009,none
1777.0,98.24378795301651,none
1778.0,108.70143063964842,none
1779.0,124.34789863009986,none
1780.0,127.75787636650932,none
1781.0,140.64074501885307,none
